Index	Direction	Timesteamp	ID	Format	Type	Length	Data	
1304668	Receive	 15:10:24.006.0	0x1dff1d03	Data	Extend	8	9E 7F 12 44 E7 03 9D D7 
1304669	Receive	 15:10:24.006.0	0x1dff1d03	Data	Extend	8	9F 00 00 FF FF FF 7F 00 
1304670	Receive	 15:10:24.006.0	0x09f80103	Data	Extend	8	DD D5 50 1D E9 88 CC FF 
1304671	Receive	 15:10:24.006.0	0x18ff3d13	Data	Extend	8	41 9F FF FF 0E FF 00 FF 
1304672	Receive	 15:10:24.006.0	0x09f50300	Data	Extend	8	00 FF FF FF FF FF FF FF 
1304673	Receive	 15:10:24.006.0	0x09fd0219	Data	Extend	8	FF 44 01 8A 36 FA FF FF 
1304674	Receive	 15:10:24.022.0	0x0df50b23	Data	Extend	8	FF 3C 03 00 00 00 00 0E 
1304675	Receive	 15:10:24.022.0	0x09f50323	Data	Extend	8	FF 99 00 FF FF 00 FF FF 
1304676	Receive	 15:10:24.022.0	0x19f21448	Data	Extend	8	48 56 13 64 FE 07 76 FF 
1304677	Receive	 15:10:24.022.0	0x09fd0220	Data	Extend	8	FF 44 01 8A 36 FA FF FF 
1304678	Receive	 15:10:24.022.0	0x09f10514	Data	Extend	8	80 15 30 38 FF FF 7F FF 
1304679	Receive	 15:10:24.022.0	0x09f10514	Data	Extend	8	81 FF FF FF D1 06 D1 06 
1304680	Receive	 15:10:24.022.0	0x09f10514	Data	Extend	8	82 FF 7F FF 7F FF 7F FF 
1304681	Receive	 15:10:24.022.0	0x09f10514	Data	Extend	8	83 FF FF FF FF FF FF FF 
1304682	Receive	 15:10:24.022.0	0x09f10d14	Data	Extend	8	FF 00 8C FA FF 7F FF FF 
1304683	Receive	 15:10:24.022.0	0x09f80203	Data	Extend	8	FF FC 67 06 9B 00 FF FF 
1304684	Receive	 15:10:24.038.0	0x15fd0719	Data	Extend	8	FF C1 25 71 FF FF E2 03 
1304685	Receive	 15:10:24.038.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F BF 00 FF FF 
1304686	Receive	 15:10:24.054.0	0x0df11903	Data	Extend	8	FF DE FF F1 00 0A 00 FF 
1304687	Receive	 15:10:24.054.0	0x09f11203	Data	Extend	8	FF 4E F5 FF 7F B8 00 FC 
1304688	Receive	 15:10:24.054.0	0x1cff0003	Data	Extend	8	3F 9F 06 00 00 00 FF FF 
1304689	Receive	 15:10:24.054.0	0x19fa0303	Data	Extend	8	FF D3 32 00 32 00 FF 7F 
1304690	Receive	 15:10:24.054.0	0x09f11303	Data	Extend	8	FF 38 A1 F0 FF FF FF FF 
1304691	Receive	 15:10:24.054.0	0x0df11403	Data	Extend	8	FF 01 00 FF FF FF FF FF 
1304692	Receive	 15:10:24.054.0	0x1dff1a03	Data	Extend	8	80 1D 3F 9F F2 FF FF FF 
1304693	Receive	 15:10:24.054.0	0x1dff1a03	Data	Extend	8	81 55 00 00 00 65 00 00 
1304694	Receive	 15:10:24.054.0	0x1dff1a03	Data	Extend	8	82 00 00 36 FF FF FF 1B 
1304695	Receive	 15:10:24.054.0	0x1dff1a03	Data	Extend	8	83 FE FF FF 3B FC FF FF 
1304696	Receive	 15:10:24.055.0	0x1dff1a03	Data	Extend	8	84 00 00 FF FF FF FF FF 
1304697	Receive	 15:10:24.070.0	0x1dff1b03	Data	Extend	8	E0 0A 3F 9F 0A 00 3A 00 
1304698	Receive	 15:10:24.070.0	0x1dff1b03	Data	Extend	8	E1 CA 00 10 00 FF FF FF 
1304699	Receive	 15:10:24.086.0	0x19f51323	Data	Extend	8	A0 0E FF FF FF FF FF FF 
1304700	Receive	 15:10:24.086.0	0x09fe1203	Data	Extend	8	60 0C FF 7F FF 7F 20 06 
1304701	Receive	 15:10:24.086.0	0x09fe1203	Data	Extend	8	61 13 00 FF 7F E8 00 FF 
1304702	Receive	 15:10:24.086.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F BF 00 FF FF 
1304703	Receive	 15:10:24.086.0	0x19f51323	Data	Extend	8	A1 9A 21 03 00 9A 21 03 
1304704	Receive	 15:10:24.086.0	0x09f80109	Data	Extend	8	4A D4 50 1D FB 88 CC FF 
1304705	Receive	 15:10:24.086.0	0x19f51323	Data	Extend	8	A2 00 FF FF FF FF FF FF 
1304706	Receive	 15:10:24.086.0	0x09f8010c	Data	Extend	8	40 D5 50 1D 43 89 CC FF 
1304707	Receive	 15:10:24.101.0	0x09f80103	Data	Extend	8	E2 D5 50 1D F3 88 CC FF 
1304708	Receive	 15:10:24.101.0	0x1dff1d03	Data	Extend	8	A0 97 3F 9F 24 22 FF 15 
1304709	Receive	 15:10:24.117.0	0x1dff1d03	Data	Extend	8	A1 1E 4B CC 07 19 18 D8 
1304710	Receive	 15:10:24.117.0	0x1dff1d03	Data	Extend	8	A2 0E FF FF FF 7F 00 4C 
1304711	Receive	 15:10:24.117.0	0x1dff1d03	Data	Extend	8	A3 48 2E 27 24 C0 12 FF 
1304712	Receive	 15:10:24.117.0	0x1dff1d03	Data	Extend	8	A4 FF FF 7F 12 4D 8C 26 
1304713	Receive	 15:10:24.117.0	0x1dff1d03	Data	Extend	8	A5 03 89 A0 0F FF FF FF 
1304714	Receive	 15:10:24.117.0	0x1dff1d03	Data	Extend	8	A6 7F 12 53 EF 05 AD D5 
1304715	Receive	 15:10:24.117.0	0x1dff1d03	Data	Extend	8	A7 A0 0F FF FF FF 7F 10 
1304716	Receive	 15:10:24.118.0	0x1dff1d03	Data	Extend	8	A8 54 F3 05 72 01 10 0E 
1304717	Receive	 15:10:24.118.0	0x09fd0219	Data	Extend	8	FF 44 01 8A 36 FA FF FF 
1304718	Receive	 15:10:24.118.0	0x1dff1d03	Data	Extend	8	A9 FF FF FF 7F 00 8A B9 
1304719	Receive	 15:10:24.118.0	0x0df50b23	Data	Extend	8	FF 39 03 00 00 00 00 0E 
1304720	Receive	 15:10:24.118.0	0x1dff1d03	Data	Extend	8	AA 1C 04 48 C0 12 FF FF 
1304721	Receive	 15:10:24.118.0	0x1dff1d03	Data	Extend	8	AB FF 7F 14 8D 91 09 D5 
1304722	Receive	 15:10:24.118.0	0x1dff1d03	Data	Extend	8	AC DC A0 0F FF FF FF 7F 
1304723	Receive	 15:10:24.118.0	0x15fd0c23	Data	Extend	8	FF 00 00 E7 6A 04 FF FF 
1304724	Receive	 15:10:24.118.0	0x1dff1d03	Data	Extend	8	AD 00 8F BB 0C E3 CC 00 
1304725	Receive	 15:10:24.118.0	0x1dff1d03	Data	Extend	8	AE 00 FF FF FF 7F 00 96 
1304726	Receive	 15:10:24.118.0	0x1dff1d03	Data	Extend	8	AF F1 14 1D C8 68 10 FF 
1304727	Receive	 15:10:24.118.0	0x1dff1d03	Data	Extend	8	B0 FF FF 7F 00 9E 01 21 
1304728	Receive	 15:10:24.118.0	0x1dff1d03	Data	Extend	8	B1 17 62 CC 10 FF FF FF 
1304729	Receive	 15:10:24.118.0	0x1dff1d03	Data	Extend	8	B2 7F 14 A0 6A 36 03 D6 
1304730	Receive	 15:10:24.118.0	0x1dff1d03	Data	Extend	8	B3 C0 12 FF FF FF 7F 00 
1304731	Receive	 15:10:24.118.0	0x1dff1d03	Data	Extend	8	B4 A1 D8 1C 66 2C F8 11 
1304732	Receive	 15:10:24.118.0	0x09fd0220	Data	Extend	8	FF 44 01 8A 36 FA FF FF 
1304733	Receive	 15:10:24.118.0	0x1dff1d03	Data	Extend	8	B5 FF FF FF 7F 14 FF FF 
1304734	Receive	 15:10:24.118.0	0x18ff3d14	Data	Extend	8	41 9F FF FF 02 FF FF FF 
1304735	Receive	 15:10:24.133.0	0x19f21445	Data	Extend	8	45 1E 05 AD FF 78 1E FF 
1304736	Receive	 15:10:24.133.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F C2 00 FF FF 
1304737	Receive	 15:10:24.148.0	0x19f11a03	Data	Extend	8	FF F7 55 47 B8 00 FF FF 
1304738	Receive	 15:10:24.148.0	0x0df11903	Data	Extend	8	FF D6 FF F3 00 03 00 FF 
1304739	Receive	 15:10:24.148.0	0x04ff1914	Data	Extend	8	41 9F 64 0A 08 00 00 00 
1304740	Receive	 15:10:24.148.0	0x09f11203	Data	Extend	8	FF 46 F5 FF 7F B8 00 FC 
1304741	Receive	 15:10:24.148.0	0x1cff0003	Data	Extend	8	3F 9F 05 00 00 00 FF FF 
1304742	Receive	 15:10:24.164.0	0x09f11303	Data	Extend	8	FF 27 7C F1 FF FF FF FF 
1304743	Receive	 15:10:24.164.0	0x0df11403	Data	Extend	8	FF 00 00 FF FF FF FF FF 
1304744	Receive	 15:10:24.164.0	0x1dff1a03	Data	Extend	8	A0 1D 3F 9F 26 01 00 00 
1304745	Receive	 15:10:24.164.0	0x1dff1a03	Data	Extend	8	A1 AA FF FF FF 3E FF FF 
1304746	Receive	 15:10:24.164.0	0x1dff1a03	Data	Extend	8	A2 FF 00 5F 01 00 00 67 
1304747	Receive	 15:10:24.164.0	0x1dff1a03	Data	Extend	8	A3 FF FF FF 97 FC FF FF 
1304748	Receive	 15:10:24.164.0	0x1dff1a03	Data	Extend	8	A4 00 00 FF FF FF FF FF 
1304749	Receive	 15:10:24.164.0	0x1dff1b03	Data	Extend	8	00 0A 3F 9F 02 00 3A 00 
1304750	Receive	 15:10:24.164.0	0x1dff1b03	Data	Extend	8	01 CA 00 10 00 FF FF FF 
1304751	Receive	 15:10:24.164.0	0x18ea4512	Data	Extend	3	00 EE 00 
1304752	Receive	 15:10:24.180.0	0x11f80f09	Data	Extend	8	40 1B 12 6C 5E 9B 0D 43 
1304753	Receive	 15:10:24.181.0	0x11f80f09	Data	Extend	8	41 89 CC FF 00 D6 50 1D 
1304754	Receive	 15:10:24.181.0	0x11f80f09	Data	Extend	8	42 60 11 03 9F 00 06 00 
1304755	Receive	 15:10:24.181.0	0x11f80f09	Data	Extend	8	43 26 FF FF 00 74 FF CE 
1304756	Receive	 15:10:24.181.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F BF 00 FF FF 
1304757	Receive	 15:10:24.181.0	0x09f80109	Data	Extend	8	4A D4 50 1D FB 88 CC FF 
1304758	Receive	 15:10:24.181.0	0x09f8010c	Data	Extend	8	00 D6 50 1D 43 89 CC FF 
1304759	Receive	 15:10:24.181.0	0x09f80209	Data	Extend	8	CE FC FC 09 9D 00 FF FF 
1304760	Receive	 15:10:24.181.0	0x09f8020c	Data	Extend	8	CE FC 11 03 9F 00 FF FF 
1304761	Receive	 15:10:24.196.0	0x0dff0612	Data	Extend	8	A0 0F 13 99 FF 01 00 0A 
1304762	Receive	 15:10:24.196.0	0x0dff0612	Data	Extend	8	A1 01 00 FC 13 C2 00 00 
1304763	Receive	 15:10:24.196.0	0x0dff0612	Data	Extend	8	A2 FC F0 FF FF FF FF FF 
1304764	Receive	 15:10:24.196.0	0x09f80103	Data	Extend	8	F0 D5 50 1D F1 88 CC FF 
1304765	Receive	 15:10:24.196.0	0x18ff3d13	Data	Extend	8	41 9F FF FF 0E FF 00 FF 
1304766	Receive	 15:10:24.212.0	0x09fd0219	Data	Extend	8	FF 44 01 8A 36 FA FF FF 
1304767	Receive	 15:10:24.212.0	0x1cff1912	Data	Extend	8	41 9F 64 03 00 00 00 00 
1304768	Receive	 15:10:24.212.0	0x0df50b23	Data	Extend	8	FF 39 03 00 00 00 00 0E 
1304769	Receive	 15:10:24.227.0	0x09fd0220	Data	Extend	8	FF 44 01 8A 36 FA FF FF 
1304770	Receive	 15:10:24.227.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F BF 00 FF FF 
1304771	Receive	 15:10:24.227.0	0x1dff1d03	Data	Extend	8	C0 DF 3F 9F 34 12 FF 0F 
1304772	Receive	 15:10:24.228.0	0x1dff1d03	Data	Extend	8	C1 15 05 DE 18 7C 85 CC 
1304773	Receive	 15:10:24.228.0	0x1dff1d03	Data	Extend	8	C2 10 FF FF FF 7F 2C 0D 
1304774	Receive	 15:10:24.242.0	0x1dff1d03	Data	Extend	8	C3 89 36 53 34 24 13 FF 
1304775	Receive	 15:10:24.243.0	0x1dff1d03	Data	Extend	8	C4 FF FF 7F 2C 0E 8F 23 
1304776	Receive	 15:10:24.243.0	0x1dff1d03	Data	Extend	8	C5 61 38 C0 12 FF FF FF 
1304777	Receive	 15:10:24.243.0	0x1dff1d03	Data	Extend	8	C6 7F 2C 0F DB 2B 17 C9 
1304778	Receive	 15:10:24.243.0	0x1dff1d03	Data	Extend	8	C7 24 13 FF FF FF 7F 2C 
1304779	Receive	 15:10:24.243.0	0x1dff1d03	Data	Extend	8	C8 11 58 03 61 4D 00 00 
1304780	Receive	 15:10:24.243.0	0x1dff1d03	Data	Extend	8	C9 FF FF FF 7F 00 12 E3 
1304781	Receive	 15:10:24.243.0	0x1dff1d03	Data	Extend	8	CA 07 4F C2 A0 0F FF FF 
1304782	Receive	 15:10:24.243.0	0x1dff1d03	Data	Extend	8	CB FF 7F 0C 14 89 06 16 
1304783	Receive	 15:10:24.243.0	0x1dff1d03	Data	Extend	8	CC 7B 3C 0F FF FF FF 7F 
1304784	Receive	 15:10:24.243.0	0x1dff1d03	Data	Extend	8	CD 2C 15 86 09 E3 74 D8 
1304785	Receive	 15:10:24.244.0	0x1dff1d03	Data	Extend	8	CE 0E FF FF FF 7F 2C 16 
1304786	Receive	 15:10:24.244.0	0x1dff1d03	Data	Extend	8	CF 8B 25 EB 4B EC 13 FF 
1304787	Receive	 15:10:24.244.0	0x1dff1d03	Data	Extend	8	D0 FF FF 7F 2C 17 84 10 
1304788	Receive	 15:10:24.244.0	0x1dff1d03	Data	Extend	8	D1 F3 D7 30 11 FF FF FF 
1304789	Receive	 15:10:24.244.0	0x1dff1d03	Data	Extend	8	D2 7F 2C 18 80 11 10 AE 
1304790	Receive	 15:10:24.244.0	0x1dff1d03	Data	Extend	8	D3 94 11 FF FF FF 7F 2C 
1304791	Receive	 15:10:24.244.0	0x1dff1d03	Data	Extend	8	D4 1E 60 12 01 2E F8 11 
1304792	Receive	 15:10:24.244.0	0x1dff1d03	Data	Extend	8	D5 FF FF FF 7F 2C 22 80 
1304793	Receive	 15:10:24.244.0	0x1dff1d03	Data	Extend	8	D6 16 CF 7E 00 00 FF FF 
1304794	Receive	 15:10:24.244.0	0x1dff1d03	Data	Extend	8	D7 FF 7F 00 31 80 16 44 
1304795	Receive	 15:10:24.244.0	0x1dff1d03	Data	Extend	8	D8 75 00 00 FF FF FF 7F 
1304796	Receive	 15:10:24.244.0	0x1dff1d03	Data	Extend	8	D9 00 8A B9 1C 04 48 C0 
1304797	Receive	 15:10:24.244.0	0x1dff1d03	Data	Extend	8	DA 12 FF FF FF 7F 0C 8D 
1304798	Receive	 15:10:24.244.0	0x1dff1d03	Data	Extend	8	DB 91 09 D5 DC 68 10 FF 
1304799	Receive	 15:10:24.244.0	0x1dff1d03	Data	Extend	8	DC FF FF 7F 00 8F BB 0C 
1304800	Receive	 15:10:24.244.0	0x1dff1d03	Data	Extend	8	DD E2 CC 48 0D FF FF FF 
1304801	Receive	 15:10:24.244.0	0x1dff1d03	Data	Extend	8	DE 7F 00 96 F1 14 1D C8 
1304802	Receive	 15:10:24.244.0	0x1dff1d03	Data	Extend	8	DF D8 0E FF FF FF 7F 00 
1304803	Receive	 15:10:24.244.0	0x0df11903	Data	Extend	8	FF CE FF F6 00 FE FF FF 
1304804	Receive	 15:10:24.258.0	0x09f11203	Data	Extend	8	FF 3E F5 FF 7F B8 00 FC 
1304805	Receive	 15:10:24.258.0	0x19fa0403	Data	Extend	8	00 AB FF FF 0E 05 DE 18 
1304806	Receive	 15:10:24.258.0	0x19fa0403	Data	Extend	8	01 7C 85 04 10 FF FF FF 
1304807	Receive	 15:10:24.258.0	0x19fa0403	Data	Extend	8	02 7F F5 0D 89 36 53 34 
1304808	Receive	 15:10:24.258.0	0x19fa0403	Data	Extend	8	03 24 13 FF FF FF 7F F5 
1304809	Receive	 15:10:24.258.0	0x19fa0403	Data	Extend	8	04 0E 8F 23 61 38 F8 11 
1304810	Receive	 15:10:24.258.0	0x19fa0403	Data	Extend	8	05 FF FF FF 7F F5 0F DB 
1304811	Receive	 15:10:24.258.0	0x19fa0403	Data	Extend	8	06 2B 17 C9 5C 12 FF FF 
1304812	Receive	 15:10:24.258.0	0x19fa0403	Data	Extend	8	07 FF 7F F5 11 58 03 61 
1304813	Receive	 15:10:24.258.0	0x19fa0403	Data	Extend	8	08 4D 10 0E FF FF FF 7F 
1304814	Receive	 15:10:24.258.0	0x19fa0403	Data	Extend	8	09 F4 12 E3 07 4F C2 30 
1304815	Receive	 15:10:24.258.0	0x19fa0403	Data	Extend	8	0A 11 FF FF FF 7F F5 14 
1304816	Receive	 15:10:24.258.0	0x19fa0403	Data	Extend	8	0B 89 06 16 7B A0 0F FF 
1304817	Receive	 15:10:24.258.0	0x19fa0403	Data	Extend	8	0C FF FF 7F F5 15 86 09 
1304818	Receive	 15:10:24.258.0	0x19fa0403	Data	Extend	8	0D E3 74 D8 0E FF FF FF 
1304819	Receive	 15:10:24.258.0	0x19fa0403	Data	Extend	8	0E 7F F5 16 8B 25 EB 4B 
1304820	Receive	 15:10:24.259.0	0x19fa0403	Data	Extend	8	0F 5C 12 FF FF FF 7F F5 
1304821	Receive	 15:10:24.259.0	0x19fa0403	Data	Extend	8	10 17 84 10 F3 D7 CC 10 
1304822	Receive	 15:10:24.259.0	0x19fa0403	Data	Extend	8	11 FF FF FF 7F F5 18 80 
1304823	Receive	 15:10:24.259.0	0x19fa0403	Data	Extend	8	12 11 10 AE 04 10 FF FF 
1304824	Receive	 15:10:24.259.0	0x19fa0403	Data	Extend	8	13 FF 7F F5 1E 60 12 01 
1304825	Receive	 15:10:24.259.0	0x19fa0403	Data	Extend	8	14 2E 68 10 FF FF FF 7F 
1304826	Receive	 15:10:24.259.0	0x19fa0403	Data	Extend	8	15 F5 22 80 16 CF 7E 04 
1304827	Receive	 15:10:24.259.0	0x19fa0403	Data	Extend	8	16 10 FF FF FF 7F F4 24 
1304828	Receive	 15:10:24.259.0	0x19fa0403	Data	Extend	8	17 C5 13 95 65 CC 10 FF 
1304829	Receive	 15:10:24.273.0	0x19fa0403	Data	Extend	8	18 FF FF 7F F4 FF FF FF 
1304830	Receive	 15:10:24.273.0	0x1cff0003	Data	Extend	8	3F 9F 04 00 00 00 FF FF 
1304831	Receive	 15:10:24.273.0	0x09f11303	Data	Extend	8	FF 3F 4E F2 FF FF FF FF 
1304832	Receive	 15:10:24.273.0	0x0df11403	Data	Extend	8	FF 00 00 FF FF FF FF FF 
1304833	Receive	 15:10:24.273.0	0x1dff1a03	Data	Extend	8	C0 1D 3F 9F 71 FF FF FF 
1304834	Receive	 15:10:24.273.0	0x1dff1a03	Data	Extend	8	C1 E5 FF FF FF 7B 00 00 
1304835	Receive	 15:10:24.273.0	0x1dff1a03	Data	Extend	8	C2 00 00 BB FF FF FF 44 
1304836	Receive	 15:10:24.273.0	0x1dff1a03	Data	Extend	8	C3 00 00 00 D7 FD FF FF 
1304837	Receive	 15:10:24.273.0	0x1dff1a03	Data	Extend	8	C4 00 00 FF FF FF FF FF 
1304838	Receive	 15:10:24.273.0	0x1dff1b03	Data	Extend	8	20 0A 3F 9F FC FF 3A 00 
1304839	Receive	 15:10:24.273.0	0x1dff1b03	Data	Extend	8	21 CA 00 10 00 FF FF FF 
1304840	Receive	 15:10:24.273.0	0x09f10514	Data	Extend	8	A0 15 30 38 FF FF 7F FF 
1304841	Receive	 15:10:24.273.0	0x09f10514	Data	Extend	8	A1 FF FF FF D1 06 D1 06 
1304842	Receive	 15:10:24.273.0	0x09f10514	Data	Extend	8	A2 FF 7F FF 7F FF 7F FF 
1304843	Receive	 15:10:24.273.0	0x09f10514	Data	Extend	8	A3 FF FF FF FF FF FF FF 
1304844	Receive	 15:10:24.274.0	0x09f10d14	Data	Extend	8	FF 00 8C FA FF 7F FF FF 
1304845	Receive	 15:10:24.274.0	0x09f80203	Data	Extend	8	FF FC C3 05 9C 00 FF FF 
1304846	Receive	 15:10:24.289.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F BF 00 FF FF 
1304847	Receive	 15:10:24.289.0	0x09f80109	Data	Extend	8	4A D4 50 1D FB 88 CC FF 
1304848	Receive	 15:10:24.289.0	0x09f8010c	Data	Extend	8	00 D6 50 1D 43 89 CC FF 
1304849	Receive	 15:10:24.289.0	0x19f21448	Data	Extend	8	48 4C 13 62 FE 07 76 FF 
1304850	Receive	 15:10:24.305.0	0x09f80103	Data	Extend	8	FF D5 50 1D EE 88 CC FF 
1304851	Receive	 15:10:24.305.0	0x15fd0603	Data	Extend	8	FF FF FF DB 70 03 04 FF 
1304852	Receive	 15:10:24.305.0	0x15fd08d8	Data	Extend	8	FF 04 03 51 81 FF FF FF 
1304853	Receive	 15:10:24.306.0	0x09fd0219	Data	Extend	8	FF 44 01 8A 36 FA FF FF 
1304854	Receive	 15:10:24.321.0	0x0df50b23	Data	Extend	8	FF 35 03 00 00 00 00 0E 
1304855	Receive	 15:10:24.321.0	0x09fd0220	Data	Extend	8	FF 44 01 8A 36 FA FF FF 
1304856	Receive	 15:10:24.336.0	0x09fe1203	Data	Extend	8	80 0C FF 7F FF 7F 23 06 
1304857	Receive	 15:10:24.336.0	0x09fe1203	Data	Extend	8	81 15 00 FF 7F CE 00 FF 
1304858	Receive	 15:10:24.336.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F BF 00 FF FF 
1304859	Receive	 15:10:24.352.0	0x0df11903	Data	Extend	8	FF C8 FF FC 00 ED FF FF 
1304860	Receive	 15:10:24.352.0	0x09f11203	Data	Extend	8	FF 38 F5 FF 7F B8 00 FC 
1304861	Receive	 15:10:24.352.0	0x1cff0003	Data	Extend	8	3F 9F 04 00 00 00 FF FF 
1304862	Receive	 15:10:24.352.0	0x09f11303	Data	Extend	8	FF 9A 1B F3 FF FF FF FF 
1304863	Receive	 15:10:24.352.0	0x0df11403	Data	Extend	8	FF 00 00 FF FF FF FF FF 
1304864	Receive	 15:10:24.352.0	0x1dff1a03	Data	Extend	8	E0 1D 3F 9F 32 00 00 00 
1304865	Receive	 15:10:24.367.0	0x1dff1a03	Data	Extend	8	E1 9A FF FF FF CA FF FF 
1304866	Receive	 15:10:24.367.0	0x1dff1a03	Data	Extend	8	E2 FF 00 40 01 00 00 CB 
1304867	Receive	 15:10:24.367.0	0x1dff1a03	Data	Extend	8	E3 FD FF FF AD FD FF FF 
1304868	Receive	 15:10:24.367.0	0x1dff1a03	Data	Extend	8	E4 00 00 FF FF FF FF FF 
1304869	Receive	 15:10:24.367.0	0x1dff1b03	Data	Extend	8	40 0A 3F 9F EB FF 3A 00 
1304870	Receive	 15:10:24.367.0	0x1dff1b03	Data	Extend	8	41 CA 00 10 00 FF FF FF 
1304871	Receive	 15:10:24.367.0	0x1dff1d03	Data	Extend	8	E0 2B 3F 9F 34 22 FF 0F 
1304872	Receive	 15:10:24.368.0	0x1dff1d03	Data	Extend	8	E1 15 9E 01 21 17 62 C0 
1304873	Receive	 15:10:24.368.0	0x1dff1d03	Data	Extend	8	E2 12 FF FF FF 7F 0C A0 
1304874	Receive	 15:10:24.368.0	0x1dff1d03	Data	Extend	8	E3 6A 36 03 D6 C0 12 FF 
1304875	Receive	 15:10:24.368.0	0x1dff1d03	Data	Extend	8	E4 FF FF 7F 28 A1 D8 1C 
1304876	Receive	 15:10:24.368.0	0x1dff1d03	Data	Extend	8	E5 66 2C F8 11 FF FF FF 
1304877	Receive	 15:10:24.368.0	0x1dff1d03	Data	Extend	8	E6 7F 0C FF FF FF FF FF 
1304878	Receive	 15:10:24.368.0	0x18ff3d14	Data	Extend	8	41 9F FF FF 02 FF FF FF 
1304879	Receive	 15:10:24.368.0	0x09ff2214	Data	Extend	8	A0 0C 41 9F FF FF 64 FF 
1304880	Receive	 15:10:24.383.0	0x09ff2214	Data	Extend	8	A1 39 00 43 00 04 00 FF 
1304881	Receive	 15:10:24.383.0	0x1dff2814	Data	Extend	8	A0 1D 41 9F 43 00 19 01 
1304882	Receive	 15:10:24.383.0	0x1dff2814	Data	Extend	8	A1 4D 6F 6E 69 74 6F 72 
1304883	Receive	 15:10:24.383.0	0x1dff2814	Data	Extend	8	A2 20 63 6F 6D 70 61 73 
1304884	Receive	 15:10:24.383.0	0x1dff2814	Data	Extend	8	A3 73 20 6D 69 73 73 69 
1304885	Receive	 15:10:24.383.0	0x1dff2814	Data	Extend	8	A4 6E 67 FF FF FF FF FF 
1304886	Receive	 15:10:24.383.0	0x09f80109	Data	Extend	8	4A D4 50 1D FB 88 CC FF 
1304887	Receive	 15:10:24.383.0	0x09f8010c	Data	Extend	8	00 D6 50 1D 43 89 CC FF 
1304888	Receive	 15:10:24.383.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F C5 00 FF FF 
1304889	Receive	 15:10:24.399.0	0x09f80103	Data	Extend	8	0D D6 50 1D EB 88 CC FF 
1304890	Receive	 15:10:24.399.0	0x18ff3d13	Data	Extend	8	41 9F FF FF 0E FF 00 FF 
1304891	Receive	 15:10:24.399.0	0x04ff1914	Data	Extend	8	41 9F 64 02 C2 01 00 00 
1304892	Receive	 15:10:24.415.0	0x09fd0219	Data	Extend	8	FF 44 01 8A 36 FA FF FF 
1304893	Receive	 15:10:24.415.0	0x0df50b23	Data	Extend	8	FF 35 03 00 00 00 00 0E 
1304894	Receive	 15:10:24.415.0	0x19f21445	Data	Extend	8	45 1E 05 B0 FF 78 1E FF 
1304895	Receive	 15:10:24.415.0	0x1df01145	Data	Extend	8	60 EA 55 FF FF FF FF FF 
1304896	Receive	 15:10:24.415.0	0x09fd0220	Data	Extend	8	FF 44 01 8A 36 FA FF FF 
1304897	Receive	 15:10:24.431.0	0x1dff2c14	Data	Extend	8	60 17 41 9F 00 67 00 00 
1304898	Receive	 15:10:24.431.0	0x1dff2c14	Data	Extend	8	61 00 FF FF FF 7F FF FF 
1304899	Receive	 15:10:24.431.0	0x1dff2c14	Data	Extend	8	62 FF FF FF FF FF 7F A0 
1304900	Receive	 15:10:24.431.0	0x1dff2c14	Data	Extend	8	63 6A 36 03 FF FF FF FF 
1304901	Receive	 15:10:24.431.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F BF 00 FF FF 
1304902	Receive	 15:10:24.432.0	0x09f80209	Data	Extend	8	CF FC FC 09 9D 00 FF FF 
1304903	Receive	 15:10:24.432.0	0x09f8020c	Data	Extend	8	CF FC 11 03 9F 00 FF FF 
1304904	Receive	 15:10:24.433.0	0x0dff0612	Data	Extend	8	C0 0F 13 99 FF 01 00 0B 
1304905	Receive	 15:10:24.433.0	0x0dff0612	Data	Extend	8	C1 00 00 FC 13 B9 00 00 
1304906	Receive	 15:10:24.446.0	0x0dff0612	Data	Extend	8	C2 16 67 FF FF FF FF FF 
1304907	Receive	 15:10:24.446.0	0x0df11903	Data	Extend	8	FF C5 FF 04 01 D8 FF FF 
1304908	Receive	 15:10:24.446.0	0x09f11203	Data	Extend	8	FF 35 F5 FF 7F B8 00 FC 
1304909	Receive	 15:10:24.446.0	0x1cff0003	Data	Extend	8	3F 9F 04 00 00 00 FF FF 
1304910	Receive	 15:10:24.462.0	0x09f11303	Data	Extend	8	FF B7 E8 F3 FF FF FF FF 
1304911	Receive	 15:10:24.462.0	0x0df11403	Data	Extend	8	FF 00 00 FF FF FF FF FF 
1304912	Receive	 15:10:24.462.0	0x15fd0a03	Data	Extend	8	FF 00 00 3A AC 0F 00 FF 
1304913	Receive	 15:10:24.462.0	0x1dff1a03	Data	Extend	8	00 1D 3F 9F 6F 00 00 00 
1304914	Receive	 15:10:24.462.0	0x1dff1a03	Data	Extend	8	01 D4 FF FF FF C9 FF FF 
